framenr,roinr,mx,my,count
29,7,28,15,0
29,9,31,13,1
29,10,31,22,1
29,8,30,18,1
29,6,27,30,1
29,4,25,25,0
29,3,21,21,1
29,5,26,22,1
29,13,51,26,2
29,14,55,28,3
29,12,47,24,2
29,1,13,51,2
2381,2,8,16,1
2381,0,1,32,0
2381,11,30,34,0
2381,7,27,14,0
2381,9,27,23,1
2381,10,28,29,1
2381,8,27,18,1
2381,6,20,44,0
2381,4,16,44,1
2381,3,14,35,0
2381,5,20,33,3
2381,12,33,30,0
2381,1,4,24,0
1671,18,60,28,1
1671,2,8,51,0
1671,0,1,20,0
1671,16,54,32,0
1671,11,38,23,2
1671,7,28,23,0
1671,9,29,19,1
1671,10,35,18,0
1671,17,60,32,2
1671,8,29,15,0
1671,6,25,18,0
1671,4,14,55,1
1671,3,14,52,2
1671,5,25,13,0
1671,13,40,36,0
1671,14,48,25,1
1671,15,52,26,2
1671,12,40,30,0
1671,1,4,12,1
1131,2,1,6,1
1131,0,1,28,0
1131,11,27,13,0
1131,7,23,29,1
1131,9,28,19,1
1131,10,26,23,0
1131,8,24,19,0
1131,6,19,34,1
1131,4,8,17,0
1131,3,3,20,0
1131,5,14,17,1
1131,13,40,23,1
1131,14,53,26,1
1131,15,58,22,0
1131,12,37,23,0
1131,1,1,8,1
2126,2,6,48,0
2126,0,1,8,0
2126,16,52,27,1
2126,11,36,1,1
2126,7,25,17,0
2126,9,32,5,0
2126,10,36,6,0
2126,8,26,22,1
2126,6,14,45,1
2126,4,10,45,0
2126,3,10,11,0
2126,5,13,52,1
2126,13,41,5,0
2126,14,45,24,1
2126,15,47,31,0
2126,12,41,1,0
2126,1,6,33,0
74,2,13,51,2
74,0,1,24,0
74,7,41,23,1
74,9,45,23,1
74,10,59,28,1
74,8,45,19,0
74,6,34,28,0
74,4,16,39,1
74,3,15,19,1
74,5,33,23,1
74,1,4,11,2
1662,2,14,57,1
1662,0,1,3,0
1662,16,45,23,2
1662,11,32,27,1
1662,7,29,19,1
1662,9,31,17,1
1662,10,32,21,0
1662,17,60,21,0
1662,8,30,22,0
1662,6,26,20,0
1662,4,20,35,2
1662,3,20,30,0
1662,5,26,16,0
1662,13,34,19,0
1662,14,36,18,0
1662,15,36,23,2
1662,12,34,14,0
1662,1,13,36,0
1265,2,13,37,0
1265,0,1,16,0
1265,11,34,1,0
1265,7,19,20,1
1265,9,21,48,0
1265,10,33,23,1
1265,8,19,36,1
1265,6,15,46,2
1265,4,14,20,0
1265,3,13,55,2
1265,5,15,23,0
1265,13,35,29,0
1265,14,40,4,0
1265,15,42,24,1
1265,12,35,10,0
1265,1,14,51,1
905,2,16,44,1
905,0,1,12,0
905,11,46,23,2
905,7,33,15,1
905,9,34,11,0
905,10,37,16,0
905,8,32,23,1
905,6,28,22,1
905,4,22,28,1
905,3,20,19,1
905,5,22,31,1
905,12,57,29,1
905,1,14,49,2
2376,2,20,21,1
2376,0,1,8,0
2376,7,46,24,2
2376,9,50,29,0
2376,10,57,29,1
2376,8,47,31,0
2376,6,39,24,1
2376,4,28,19,2
2376,3,20,34,1
2376,5,33,25,0
2376,1,14,44,2
176,2,20,33,2
176,0,1,4,0
176,11,35,7,1
176,7,32,11,2
176,9,34,12,1
176,10,34,15,1
176,8,32,15,1
176,6,32,7,1
176,4,24,31,3
176,3,20,39,0
176,5,30,5,0
176,13,37,11,0
176,14,40,24,2
176,15,50,25,2
176,12,36,14,0
176,1,13,46,2
1469,18,36,2,0
1469,2,11,16,1
1469,0,1,6,0
1469,16,33,25,1
1469,11,29,29,1
1469,21,40,24,1
1469,7,25,32,2
1469,9,28,25,0
1469,10,30,8,0
1469,19,38,6,0
1469,17,35,32,0
1469,8,27,20,1
1469,22,41,20,0
1469,6,24,41,0
1469,4,24,24,1
1469,3,19,37,1
1469,5,24,37,0
1469,20,39,17,0
1469,23,43,23,0
1469,13,32,33,0
1469,14,35,11,0
1469,15,33,22,1
1469,12,32,4,0
1469,1,8,15,1
2308,7,36,5,2
2308,4,27,22,3
2308,2,20,34,1
2308,3,22,30,1
2308,0,1,3,0
2308,5,30,26,2
2308,8,43,24,2
2308,6,34,8,1
2308,1,15,47,2
892,7,33,14,0
892,4,16,42,1
892,2,15,46,2
892,3,16,34,0
892,0,1,10,0
892,5,21,32,1
892,8,47,24,2
892,6,27,22,1
892,1,13,17,1
285,2,13,59,1
285,0,1,3,0
285,11,58,31,2
285,7,31,26,1
285,9,36,27,0
285,10,57,28,3
285,8,35,22,1
285,6,27,34,0
285,4,18,34,1
285,3,17,39,2
285,5,22,32,1
285,12,60,25,0
285,1,10,39,0
1461,18,35,11,0
1461,2,6,15,1
1461,0,1,4,0
1461,16,33,17,1
1461,11,29,18,0
1461,21,37,7,0
1461,7,21,31,1
1461,9,27,24,1
1461,25,39,6,0
1461,10,29,15,0
1461,26,40,14,0
1461,29,55,27,2
1461,19,35,23,1
1461,17,35,3,0
1461,8,24,23,1
1461,22,37,17,0
1461,6,16,60,1
1461,24,38,19,0
1461,4,14,60,1
1461,3,13,51,2
1461,28,51,21,0
1461,5,15,57,0
1461,20,36,5,0
1461,23,38,10,0
1461,13,32,21,0
1461,14,33,5,0
1461,27,50,29,0
1461,15,33,14,1
1461,12,32,12,0
1461,1,3,15,0
1881,7,56,30,0
1881,4,31,25,1
1881,2,14,47,1
1881,3,14,54,1
1881,0,1,17,0
1881,5,34,10,0
1881,6,52,25,2
1881,1,5,10,1
1693,2,14,55,1
1693,0,1,6,0
1693,7,26,37,0
1693,9,42,23,2
1693,10,46,23,1
1693,8,28,22,1
1693,6,26,24,1
1693,4,23,27,1
1693,3,18,37,2
1693,5,24,23,1
1693,1,14,49,1
1481,18,58,24,0
1481,2,14,46,0
1481,0,1,5,0
1481,16,35,8,0
1481,11,32,15,3
1481,7,28,17,0
1481,9,30,18,2
1481,10,31,11,0
1481,19,58,30,2
1481,17,42,2,0
1481,8,28,29,2
1481,6,27,22,1
1481,4,17,54,0
1481,3,15,43,1
1481,5,22,22,0
1481,13,33,19,1
1481,14,34,10,0
1481,15,35,1,1
1481,12,32,25,0
1481,1,13,56,1
318,18,48,24,1
318,2,10,58,1
318,0,1,19,0
318,16,37,13,0
318,11,33,8,0
318,7,26,24,0
318,9,33,14,1
318,10,32,22,1
318,19,52,25,1
318,17,41,24,1
318,8,26,30,2
318,6,20,35,2
318,4,15,44,1
318,3,13,55,1
318,5,20,21,1
318,13,35,3,0
318,14,36,18,0
318,15,37,8,0
318,12,33,18,0
318,1,3,13,1
2420,7,37,23,1
2420,4,14,50,0
2420,2,4,13,1
2420,3,13,53,1
2420,0,1,5,0
2420,5,32,35,0
2420,8,42,32,0
2420,6,34,23,2
2420,1,1,12,0
2351,2,16,44,1
2351,0,1,25,0
2351,7,24,23,1
2351,9,37,18,0
2351,10,42,23,3
2351,8,26,28,0
2351,6,21,34,2
2351,4,19,38,0
2351,3,18,20,1
2351,5,21,31,1
2351,1,5,15,1
1124,2,7,11,0
1124,0,1,15,0
1124,7,30,22,1
1124,9,47,27,0
1124,10,51,26,3
1124,8,42,24,2
1124,6,19,35,2
1124,4,14,56,0
1124,3,15,47,1
1124,5,15,60,2
1124,1,1,8,1
1337,18,25,30,0
1337,30,44,55,0
1337,33,58,30,2
1337,32,55,32,0
1337,2,1,34,0
1337,0,1,28,0
1337,16,23,26,0
1337,11,18,24,0
1337,21,30,18,0
1337,7,10,43,0
1337,9,16,42,1
1337,25,37,17,0
1337,10,17,46,0
1337,26,37,23,1
1337,29,44,44,0
1337,19,26,23,1
1337,17,23,39,0
1337,8,13,46,1
1337,22,30,23,0
1337,6,8,29,0
1337,24,30,31,0
1337,4,1,16,0
1337,3,1,7,1
1337,28,42,24,0
1337,5,3,10,2
1337,20,30,1,0
1337,23,30,27,0
1337,13,20,46,0
1337,14,22,42,0
1337,31,52,60,0
1337,27,39,32,0
1337,15,24,19,0
1337,12,19,35,0
1337,1,1,11,2
2061,2,15,46,1
2061,0,1,8,0
2061,7,23,36,0
2061,9,30,28,1
2061,10,39,23,1
2061,8,28,33,0
2061,6,23,28,2
2061,4,14,60,1
2061,3,14,53,1
2061,5,18,54,0
2061,1,11,53,1
873,2,14,60,1
873,0,1,5,0
873,11,57,29,2
873,7,31,22,1
873,9,35,22,2
873,10,56,25,0
873,8,33,4,0
873,6,30,16,2
873,4,20,35,1
873,3,16,43,1
873,5,26,30,1
873,1,13,57,1
1273,68,49,54,0
1273,2,1,42,0
1273,11,8,59,0
1273,39,32,17,0
1273,46,40,9,0
1273,25,25,6,0
1273,55,42,40,0
1273,42,35,26,0
1273,29,23,34,0
1273,58,42,14,0
1273,66,47,28,0
1273,59,43,5,0
1273,8,7,1,0
1273,74,54,32,0
1273,57,42,1,0
1273,20,17,19,1
1273,14,12,55,0
1273,31,25,13,0
1273,78,59,26,0
1273,70,50,1,0
1273,33,26,24,0
1273,18,16,27,0
1273,52,39,13,0
1273,69,50,24,0
1273,26,23,20,0
1273,35,28,41,0
1273,83,60,38,0
1273,17,16,23,0
1273,64,46,5,0
1273,65,46,31,0
1273,49,38,24,0
1273,44,36,30,0
1273,84,60,12,0
1273,4,2,51,0
1273,37,30,1,0
1273,45,37,36,0
1273,13,13,48,0
1273,67,48,43,0
1273,30,24,60,0
1273,1,1,19,0
1273,47,39,17,0
1273,54,40,29,0
1273,32,26,17,0
1273,50,38,42,0
1273,77,57,41,0
1273,40,32,29,0
1273,80,60,51,0
1273,82,60,22,0
1273,7,5,39,0
1273,9,7,21,0
1273,43,34,1,0
1273,60,43,23,1
1273,34,28,30,0
1273,75,56,9,0
1273,3,1,58,0
1273,61,46,37,0
1273,79,59,31,0
1273,38,31,8,0
1273,71,51,11,0
1273,36,29,38,0
1273,48,38,21,0
1273,76,55,37,0
1273,12,11,45,0
1273,81,60,8,0
1273,0,1,10,0
1273,16,14,9,0
1273,62,44,51,0
1273,21,18,1,0
1273,10,7,45,0
1273,19,17,54,0
1273,51,38,46,0
1273,22,18,43,0
1273,6,4,33,0
1273,24,21,41,0
1273,73,52,27,1
1273,53,40,4,0
1273,72,51,36,0
1273,28,23,28,1
1273,5,3,19,0
1273,23,20,49,0
1273,63,45,17,0
1273,27,23,24,0
1273,56,41,46,0
1273,41,34,8,0
1273,15,14,2,0
2284,2,1,32,0
2284,11,13,52,1
2284,39,36,2,0
2284,46,40,4,0
2284,25,29,19,1
2284,55,48,16,0
2284,42,36,24,0
2284,29,31,7,0
2284,58,49,11,0
2284,59,51,3,0
2284,8,12,12,0
2284,57,48,53,0
2284,20,24,14,0
2284,14,16,31,0
2284,31,33,15,1
2284,33,33,17,0
2284,18,21,49,0
2284,52,45,59,0
2284,26,32,3,0
2284,35,33,29,0
2284,17,19,44,0
2284,64,60,33,0
2284,49,43,23,0
2284,44,37,15,0
2284,4,4,13,1
2284,37,35,46,0
2284,45,39,6,0
2284,13,15,37,0
2284,30,31,13,1
2284,1,1,17,0
2284,47,40,18,0
2284,54,46,30,0
2284,32,33,11,0
2284,50,44,3,0
2284,40,36,9,0
2284,7,12,9,0
2284,9,13,17,0
2284,43,37,4,0
2284,60,52,26,1
2284,34,33,21,0
2284,3,2,45,0
2284,61,54,42,0
2284,38,35,50,0
2284,36,34,8,0
2284,48,41,8,0
2284,12,14,55,1
2284,0,1,3,0
2284,16,19,38,1
2284,62,59,18,0
2284,21,25,30,0
2284,10,12,50,0
2284,19,22,36,0
2284,51,44,27,0
2284,22,27,51,0
2284,6,8,23,0
2284,24,29,14,0
2284,53,46,7,0
2284,28,30,21,0
2284,5,6,15,2
2284,23,28,39,0
2284,63,60,26,0
2284,27,30,16,1
2284,56,48,1,0
2284,41,36,19,0
2284,15,18,34,0
975,2,15,45,2
975,0,1,15,0
975,16,46,24,1
975,11,33,17,0
975,7,31,12,1
975,9,32,24,1
975,10,33,11,0
975,8,31,17,2
975,6,27,19,0
975,4,18,19,2
975,3,17,37,1
975,5,22,21,2
975,13,34,20,0
975,14,35,10,0
975,15,37,8,0
975,12,34,14,1
975,1,14,56,3
354,18,33,7,1
354,2,9,58,0
354,0,1,16,0
354,16,31,26,1
354,11,21,33,2
354,21,48,24,1
354,7,13,58,1
354,9,15,54,1
354,10,18,57,0
354,19,35,21,0
354,17,32,12,0
354,8,14,49,1
354,22,60,25,0
354,6,13,53,1
354,24,60,31,1
354,4,12,51,1
354,3,10,54,0
354,5,12,60,2
354,20,37,26,0
354,23,60,28,1
354,13,27,30,1
354,14,30,15,1
354,15,31,18,1
354,12,27,9,0
354,1,8,15,1
610,18,41,23,0
610,2,3,10,1
610,0,1,23,0
610,16,35,12,0
610,11,32,7,1
610,21,58,25,0
610,7,18,59,0
610,9,20,47,0
610,10,25,30,1
610,19,46,24,2
610,17,40,7,0
610,8,18,60,0
610,22,58,28,2
610,6,18,53,0
610,4,14,54,1
610,3,13,57,0
610,5,15,60,1
610,20,46,31,0
610,23,58,31,1
610,13,34,3,0
610,14,35,6,1
610,15,35,8,1
610,12,32,11,0
610,1,1,10,1
1845,18,60,33,1
1845,2,9,16,1
1845,0,1,6,0
1845,16,49,28,0
1845,11,28,21,2
1845,7,25,31,1
1845,9,27,18,0
1845,10,27,24,2
1845,17,55,27,1
1845,8,26,26,0
1845,6,25,21,2
1845,4,16,43,1
1845,3,14,57,1
1845,5,23,26,0
1845,13,35,26,0
1845,14,38,23,2
1845,15,49,24,1
1845,12,32,23,1
1845,1,5,15,0
1442,7,54,27,3
1442,4,28,29,2
1442,2,16,43,1
1442,3,21,35,2
1442,0,1,8,0
1442,5,33,23,1
1442,6,42,23,2
1442,1,13,59,1
2300,18,39,1,1
2300,2,16,40,1
2300,0,1,11,0
2300,16,38,7,0
2300,11,34,1,0
2300,21,41,5,0
2300,7,27,32,0
2300,9,31,9,0
2300,10,32,23,1
2300,19,39,23,2
2300,17,39,2,1
2300,8,31,3,0
2300,22,41,17,0
2300,6,25,28,0
2300,4,21,33,1
2300,3,18,36,1
2300,5,24,39,0
2300,20,40,15,0
2300,23,46,24,1
2300,13,35,6,1
2300,14,35,9,0
2300,15,36,1,1
2300,12,34,2,0
2300,1,14,42,1
563,18,35,25,0
563,2,11,51,0
563,0,1,3,0
563,16,33,18,0
563,11,30,17,0
563,21,54,27,1
563,7,21,35,1
563,9,27,16,0
563,10,30,13,0
563,19,36,13,0
563,17,34,9,0
563,8,24,26,1
563,6,21,31,0
563,4,19,19,1
563,3,14,49,1
563,5,19,22,1
563,20,46,23,2
563,13,31,9,0
563,14,32,12,0
563,15,33,14,2
563,12,30,22,1
563,1,10,48,0
1451,2,14,17,1
1451,0,1,14,0
1451,16,52,22,0
1451,11,33,16,1
1451,7,26,22,1
1451,9,28,29,1
1451,10,30,14,1
1451,17,60,33,1
1451,8,28,20,1
1451,6,19,41,0
1451,4,16,39,1
1451,3,14,47,2
1451,5,19,36,1
1451,13,35,12,0
1451,14,40,23,1
1451,15,52,26,1
1451,12,33,23,1
1451,1,11,18,1
1929,2,1,22,0
1929,11,5,30,0
1929,39,25,37,0
1929,46,31,11,0
1929,25,14,49,0
1929,55,44,2,0
1929,42,29,7,0
1929,29,15,20,0
1929,58,52,25,0
1929,66,60,48,0
1929,59,54,14,0
1929,8,4,54,0
1929,57,50,20,0
1929,20,11,15,1
1929,14,7,23,0
1929,31,18,50,0
1929,33,19,44,0
1929,18,11,45,0
1929,52,39,8,0
1929,26,14,52,1
1929,35,21,1,0
1929,17,11,39,0
1929,64,58,58,0
1929,65,60,28,1
1929,49,34,7,1
1929,44,31,15,0
1929,4,1,58,0
1929,37,21,41,0
1929,45,30,22,0
1929,13,6,5,0
1929,67,60,22,0
1929,30,17,37,1
1929,1,1,6,1
1929,47,33,2,0
1929,54,44,7,0
1929,32,17,53,0
1929,50,35,11,0
1929,40,26,51,0
1929,7,3,36,0
1929,9,4,60,0
1929,43,28,37,0
1929,60,54,33,0
1929,34,19,57,0
1929,3,1,13,0
1929,61,56,18,0
1929,38,25,1,0
1929,36,21,22,0
1929,48,32,46,0
1929,12,5,46,0
1929,0,12,32,0
1929,16,9,56,0
1929,62,56,43,0
1929,21,11,21,0
1929,10,6,16,0
1929,19,10,60,0
1929,51,38,1,0
1929,22,13,10,0
1929,6,2,17,0
1929,24,14,14,0
1929,53,40,12,0
1929,28,15,2,0
1929,5,5,10,0
1929,23,13,57,2
1929,63,57,23,0
1929,27,14,60,1
1929,56,45,60,0
1929,41,27,22,0
1929,15,9,52,0
1082,2,14,47,2
1082,0,1,14,0
1082,11,35,14,0
1082,7,29,15,1
1082,9,32,13,0
1082,10,32,18,1
1082,8,31,9,1
1082,6,27,19,0
1082,4,25,25,1
1082,3,19,35,2
1082,5,25,29,0
1082,13,58,27,2
1082,12,35,22,4
1082,1,1,8,2
880,18,58,29,2
880,2,15,45,2
880,0,1,2,0
880,16,36,27,0
880,11,33,14,1
880,7,31,16,1
880,9,32,3,0
880,10,33,11,0
880,19,58,34,0
880,17,58,23,0
880,8,31,26,1
880,6,31,13,0
880,4,29,9,0
880,3,19,35,1
880,5,31,5,0
880,13,34,6,1
880,14,35,13,0
880,15,36,23,1
880,12,33,18,1
880,1,5,15,1
1194,2,18,39,2
1194,0,1,5,0
1194,7,31,24,2
1194,9,39,24,1
1194,10,42,24,1
1194,8,34,23,1
1194,6,31,22,2
1194,4,24,27,3
1194,3,20,34,2
1194,5,25,22,1
1194,1,17,20,1
1791,68,50,18,0
1791,2,1,41,0
1791,11,11,58,2
1791,39,32,35,0
1791,46,35,37,0
1791,25,20,60,0
1791,55,40,7,0
1791,42,33,44,0
1791,29,24,17,0
1791,58,43,4,0
1791,66,49,54,0
1791,59,43,17,0
1791,8,8,50,0
1791,74,55,16,0
1791,57,42,14,0
1791,20,17,18,1
1791,14,14,56,2
1791,31,26,15,0
1791,78,60,56,0
1791,70,51,60,0
1791,33,28,26,0
1791,18,16,60,1
1791,52,39,1,1
1791,69,51,1,0
1791,26,21,10,0
1791,35,29,17,0
1791,17,16,28,0
1791,64,46,19,0
1791,65,46,31,0
1791,49,36,51,0
1791,44,34,9,0
1791,4,2,35,0
1791,37,32,6,0
1791,45,35,1,0
1791,13,14,3,0
1791,67,50,3,0
1791,30,24,60,0
1791,1,1,15,0
1791,47,36,7,0
1791,54,41,2,0
1791,32,26,36,0
1791,50,37,23,1
1791,77,60,27,0
1791,40,33,14,1
1791,7,6,52,0
1791,9,9,53,0
1791,43,34,3,0
1791,60,43,39,0
1791,34,27,47,0
1791,75,58,10,0
1791,3,1,26,0
1791,61,43,50,0
1791,38,32,26,0
1791,71,53,13,0
1791,36,30,23,1
1791,48,36,11,0
1791,76,58,29,0
1791,12,14,53,0
1791,0,2,59,0
1791,16,15,19,1
1791,62,44,1,0
1791,21,17,21,1
1791,10,11,28,0
1791,19,17,14,0
1791,51,39,14,0
1791,22,17,47,0
1791,6,3,19,0
1791,24,18,59,0
1791,73,54,29,0
1791,53,39,11,0
1791,72,54,23,0
1791,28,24,10,0
1791,5,3,1,0
1791,23,18,54,0
1791,63,46,5,0
1791,27,22,26,0
1791,56,42,7,0
1791,41,33,20,0
1791,15,14,59,2
2202,2,35,1,1
2202,0,1,2,0
2202,16,46,46,0
2202,11,40,3,0
2202,7,37,13,0
2202,9,38,19,0
2202,10,40,1,2
2202,8,37,23,1
2202,6,37,7,0
2202,4,34,10,0
2202,3,35,4,0
2202,5,34,20,0
2202,13,43,2,0
2202,14,43,5,0
2202,15,43,24,2
2202,12,43,1,0
2202,1,30,10,0
2162,2,14,47,1
2162,0,1,4,0
2162,16,37,9,0
2162,11,33,25,0
2162,7,30,11,0
2162,9,33,17,0
2162,10,33,15,1
2162,17,41,24,2
2162,8,32,12,1
2162,6,29,22,1
2162,4,23,22,1
2162,3,18,39,2
2162,5,29,13,0
2162,13,34,13,1
2162,14,34,23,1
2162,15,35,7,1
2162,12,34,10,1
2162,1,11,16,1
2354,2,25,22,1
2354,0,1,18,0
2354,16,60,35,1
2354,11,37,23,1
2354,7,35,7,3
2354,9,35,10,1
2354,10,37,3,3
2354,17,60,38,1
2354,8,35,1,1
2354,6,34,3,2
2354,4,31,11,0
2354,3,30,8,0
2354,5,32,1,0
2354,13,42,4,0
2354,14,44,24,1
2354,15,57,30,1
2354,12,41,8,0
2354,1,17,39,1
671,2,9,21,0
671,0,1,24,0
671,11,33,9,0
671,7,20,17,0
671,9,30,13,0
671,10,32,19,0
671,8,25,22,1
671,6,16,43,1
671,4,14,60,1
671,3,11,45,0
671,5,15,18,1
671,13,34,15,0
671,14,39,7,0
671,15,40,3,0
671,12,32,23,1
671,1,2,10,1
2172,68,60,55,0
2172,2,3,17,0
2172,11,18,53,0
2172,39,35,4,0
2172,46,38,13,0
2172,25,28,28,0
2172,55,42,24,1
2172,42,35,29,0
2172,29,31,7,0
2172,58,48,26,1
2172,66,60,8,0
2172,59,48,30,0
2172,8,17,49,0
2172,57,48,23,1
2172,20,25,15,0
2172,14,21,60,0
2172,31,31,23,1
2172,70,60,42,0
2172,33,32,9,0
2172,18,24,17,0
2172,52,41,44,0
2172,69,60,33,1
2172,26,30,5,0
2172,35,33,13,1
2172,17,24,8,0
2172,64,57,39,0
2172,65,59,32,1
2172,49,39,19,0
2172,44,38,4,0
2172,4,15,19,0
2172,37,35,6,0
2172,45,38,10,0
2172,13,20,47,0
2172,67,60,34,1
2172,30,31,17,1
2172,1,1,41,0
2172,47,38,60,0
2172,54,42,17,0
2172,32,31,27,1
2172,50,39,32,0
2172,40,35,8,0
2172,7,16,47,0
2172,9,18,42,0
2172,43,37,23,1
2172,60,53,26,1
2172,34,32,20,0
2172,3,6,48,0
2172,61,54,37,0
2172,38,34,11,1
2172,36,33,26,1
2172,48,39,16,0
2172,12,19,34,1
2172,0,1,7,0
2172,16,23,42,0
2172,62,57,23,0
2172,21,26,26,0
2172,10,18,46,0
2172,19,24,33,0
2172,51,41,1,0
2172,22,27,16,0
2172,6,16,43,1
2172,24,28,18,0
2172,53,42,5,0
2172,28,32,3,0
2172,5,15,34,0
2172,23,28,9,0
2172,63,57,34,1
2172,27,30,11,0
2172,56,46,27,1
2172,41,35,16,0
2172,15,23,26,0
721,18,34,7,1
721,2,8,53,0
721,0,1,9,0
721,16,34,13,1
721,11,23,27,0
721,21,36,25,1
721,7,16,40,1
721,9,19,18,0
721,25,40,25,0
721,10,21,31,1
721,26,44,24,1
721,29,57,29,1
721,19,36,1,0
721,17,33,17,0
721,8,18,36,1
721,22,38,7,0
721,6,14,48,1
721,24,39,20,0
721,4,12,15,1
721,3,12,9,0
721,28,53,25,1
721,5,13,55,3
721,20,36,21,1
721,23,38,11,0
721,13,31,1,0
721,14,31,7,1
721,27,52,31,0
721,15,32,4,0
721,12,28,12,0
721,1,6,17,0
930,2,14,47,1
930,0,1,1,0
930,11,55,27,3
930,7,37,10,0
930,9,50,31,0
930,10,53,21,0
930,8,44,23,2
930,6,35,7,1
930,4,31,2,0
930,3,22,34,1
930,5,34,1,0
930,12,60,32,2
930,1,12,52,1
117,2,12,20,0
117,0,1,10,0
117,11,51,28,1
117,7,24,17,0
117,9,45,24,2
117,10,46,18,0
117,8,32,24,1
117,6,20,26,0
117,4,17,39,1
117,3,14,36,0
117,5,19,20,3
117,13,57,32,0
117,14,60,36,1
117,15,60,34,1
117,12,56,27,1
117,1,7,15,1
1195,2,18,38,2
1195,0,1,3,0
1195,7,30,28,1
1195,9,39,23,1
1195,10,42,24,1
1195,8,32,22,1
1195,6,25,22,1
1195,4,23,28,1
1195,3,19,34,1
1195,5,24,32,0
1195,1,15,19,2
1386,2,5,15,1
1386,0,1,2,0
1386,11,57,30,1
1386,7,15,54,1
1386,9,20,21,1
1386,10,27,29,2
1386,8,18,39,1
1386,6,13,56,3
1386,4,13,17,1
1386,3,11,54,3
1386,5,13,49,1
1386,1,3,11,1
1400,2,12,52,1
1400,0,1,16,0
1400,16,39,27,0
1400,11,29,21,0
1400,7,17,37,1
1400,9,26,22,2
1400,10,28,17,1
1400,17,47,25,1
1400,8,20,25,0
1400,6,16,52,0
1400,4,14,53,1
1400,3,14,50,1
1400,5,14,59,1
1400,13,33,30,0
1400,14,34,23,2
1400,15,38,22,1
1400,12,32,18,0
1400,1,1,9,2
284,18,60,32,1
284,2,8,38,0
284,0,1,9,0
284,16,56,28,2
284,11,20,28,0
284,7,13,58,1
284,9,16,15,0
284,10,17,39,1
284,19,60,42,0
284,17,60,14,0
284,8,17,46,0
284,6,13,53,0
284,4,11,39,0
284,3,10,45,0
284,5,13,17,1
284,13,47,42,0
284,14,49,25,2
284,15,50,29,0
284,12,35,23,1
284,1,5,41,0
1327,2,16,45,2
1327,0,1,4,0
1327,7,33,12,0
1327,9,35,18,0
1327,10,43,23,3
1327,8,33,22,1
1327,6,32,15,1
1327,4,18,38,2
1327,3,18,20,1
1327,5,23,22,1
1327,1,13,49,1
1588,2,14,60,2
1588,0,1,3,0
1588,11,60,32,1
1588,7,40,22,1
1588,9,57,22,0
1588,10,57,27,1
1588,8,55,30,1
1588,6,33,25,1
1588,4,20,35,2
1588,3,16,41,2
1588,5,24,25,1
1588,1,7,15,1
1144,18,36,12,0
1144,2,8,15,0
1144,0,1,4,0
1144,16,35,1,0
1144,11,31,1,0
1144,21,49,25,2
1144,7,23,48,0
1144,9,29,13,0
1144,10,30,27,1
1144,19,41,9,0
1144,17,35,26,0
1144,8,28,7,0
1144,22,55,29,0
1144,6,18,40,1
1144,4,14,52,1
1144,3,9,54,0
1144,5,15,46,1
