framenr,roinr,mx,my,count
29,14,53,26,3
29,12,45,22,3
29,1,11,49,2
2381,2,6,14,1
2381,0,1,45,0
2381,11,31,28,0
2381,7,25,14,1
2381,9,26,27,1
2381,10,28,32,1
2381,8,25,21,2
2381,6,18,42,0
2381,4,14,42,1
2381,3,12,33,0
2381,5,18,31,3
2381,1,2,22,0
1671,18,56,26,1
1671,2,6,49,0
1671,0,1,27,0
1671,16,52,30,0
1671,11,36,21,2
1671,7,26,21,0
1671,9,27,17,1
1671,10,33,16,0
1671,17,56,30,2
1671,8,27,13,1
1671,6,23,16,1
1671,4,12,53,2
1671,3,12,50,2
1671,5,23,11,0
1671,13,38,34,0
1671,14,46,23,2
1671,15,50,24,2
1671,12,38,28,0
1671,1,2,10,1
1131,2,1,4,1
1131,0,1,38,0
1131,11,25,11,0
1131,7,21,27,1
1131,9,26,17,1
1131,10,24,21,1
1131,8,22,17,1
1131,6,17,32,1
1131,4,6,15,0
1131,3,1,18,0
1131,5,12,15,1
1131,13,38,21,1
1131,14,51,24,1
1131,15,56,20,0
1131,12,35,21,1
1131,1,1,6,1
2126,2,4,46,0
2126,0,1,18,0
2126,11,39,3,1
2126,7,24,20,1
2126,9,34,1,1
2126,10,39,1,1
2126,8,33,4,0
2126,6,23,15,0
2126,4,11,43,1
2126,3,8,9,0
2126,5,11,50,1
2126,13,45,29,0
2126,14,50,25,1
2126,12,43,22,1
2126,1,4,31,0
74,7,56,26,1
74,4,14,37,1
74,2,11,49,2
74,3,13,17,1
74,0,1,32,0
74,5,31,22,1
74,6,41,20,2
74,1,2,9,2
1662,2,12,55,1
1662,0,1,2,0
1662,11,34,21,3
1662,7,28,16,1
1662,9,30,25,2
1662,10,32,12,1
1662,8,31,18,3
1662,6,24,18,1
1662,4,18,33,3
1662,3,18,28,0
1662,5,24,14,1
1662,13,56,19,0
1662,12,43,21,2
1662,1,11,34,0
1265,2,11,35,0
1265,0,1,41,0
1265,11,32,1,1
1265,7,17,18,1
1265,9,19,46,0
1265,10,31,21,2
1265,8,17,34,1
1265,6,13,44,2
1265,4,12,18,0
1265,3,11,53,3
1265,5,13,21,1
1265,13,33,27,0
1265,14,38,2,1
1265,15,40,22,1
1265,12,33,8,0
1265,1,12,49,2
905,2,14,42,1
905,0,1,5,0
905,11,44,21,4
905,7,31,13,1
905,9,32,9,1
905,10,35,14,1
905,8,30,21,2
905,6,26,20,1
905,4,20,26,1
905,3,18,17,1
905,5,20,29,1
905,12,55,27,1
905,1,12,47,2
2376,2,18,19,1
2376,0,1,47,0
2376,7,44,22,2
2376,9,55,27,2
2376,8,47,28,0
2376,6,37,22,1
2376,4,26,17,2
2376,3,18,32,1
2376,5,31,23,0
2376,1,12,42,2
176,2,18,31,4
176,0,1,9,0
176,7,33,5,1
176,9,38,22,2
176,10,48,23,2
176,8,35,9,2
176,6,31,12,1
176,4,22,29,4
176,3,18,37,0
176,5,29,4,1
176,1,11,44,2
1469,18,34,1,0
1469,2,9,14,1
1469,0,1,2,0
1469,16,31,23,2
1469,11,27,27,2
1469,21,38,22,1
1469,7,23,30,3
1469,9,26,23,2
1469,10,28,6,1
1469,19,36,4,0
1469,17,33,30,0
1469,8,25,18,2
1469,22,39,18,1
1469,6,22,39,0
1469,4,22,22,2
1469,3,17,35,1
1469,5,22,35,0
1469,20,37,15,0
1469,23,41,21,1
1469,13,30,31,0
1469,14,33,9,1
1469,15,31,20,1
1469,12,30,2,1
1469,1,6,13,1
2308,4,33,4,2
2308,2,19,30,2
2308,3,26,22,5
2308,0,1,5,0
2308,5,41,22,2
2308,1,13,45,2
892,4,25,20,1
892,2,13,42,3
892,3,18,31,1
892,0,1,1,0
892,5,31,12,0
892,6,45,22,2
892,1,11,15,1
285,2,11,56,1
285,0,1,5,0
285,7,29,24,2
285,9,55,27,5
285,10,56,23,3
285,8,33,21,2
285,6,25,32,1
285,4,16,32,1
285,3,15,37,3
285,5,20,30,2
285,1,8,37,0
1461,18,33,9,2
1461,2,4,13,1
1461,0,1,27,0
1461,16,31,15,1
1461,11,27,16,2
1461,21,35,5,1
1461,7,19,29,2
1461,9,25,22,1
1461,25,37,4,0
1461,10,27,13,1
1461,26,38,12,0
1461,29,53,25,2
1461,19,33,21,1
1461,17,33,1,0
1461,8,22,21,1
1461,22,35,15,1
1461,6,14,56,1
1461,24,36,17,1
1461,4,12,56,1
1461,3,11,49,2
1461,28,49,19,0
1461,5,13,55,0
1461,20,34,3,1
1461,23,36,8,0
1461,13,30,19,1
1461,14,31,3,1
1461,27,48,27,1
1461,15,31,12,1
1461,12,30,10,2
1461,1,1,13,1
1881,7,54,28,1
1881,4,29,23,2
1881,2,12,45,1
1881,3,12,52,1
1881,0,1,20,0
1881,5,32,8,1
1881,6,50,23,2
1881,1,3,8,1
1693,7,42,21,3
1693,4,21,25,1
1693,2,12,53,1
1693,3,16,35,3
1693,0,1,5,0
1693,5,24,21,1
1693,6,24,35,0
1693,1,12,47,1
1481,18,56,22,1
1481,2,12,44,1
1481,0,1,7,0
1481,16,33,6,0
1481,11,30,13,3
1481,7,26,15,2
1481,9,28,16,3
1481,10,29,9,1
1481,19,56,28,2
1481,17,40,1,0
1481,8,26,27,2
1481,6,25,20,1
1481,4,15,52,1
1481,3,13,41,1
1481,5,20,20,0
1481,13,31,17,2
1481,14,32,8,1
1481,15,33,1,1
1481,12,30,23,1
1481,1,11,54,1
318,18,46,22,2
318,2,8,56,3
318,0,1,33,0
318,16,35,11,2
318,11,31,6,1
318,7,24,22,0
318,9,31,12,2
318,10,30,20,1
318,19,50,23,1
318,17,39,22,1
318,8,24,28,2
318,6,18,33,3
318,4,13,42,1
318,3,11,53,2
318,5,18,19,1
318,13,33,1,1
318,14,34,16,1
318,15,35,6,1
318,12,31,16,1
318,1,1,11,1
2420,4,33,21,3
2420,2,11,50,1
2420,3,30,33,0
2420,0,1,27,0
2420,5,40,30,0
2420,1,1,11,1
2351,2,14,42,1
2351,0,1,30,0
2351,7,22,21,1
2351,9,35,16,0
2351,10,40,21,4
2351,8,24,26,2
2351,6,19,32,3
2351,4,17,36,1
2351,3,16,18,1
2351,5,19,29,3
2351,1,3,13,1
1124,2,5,9,1
1124,0,1,22,0
1124,7,40,22,2
1124,9,49,24,3
1124,8,45,25,2
1124,6,28,20,1
1124,4,12,56,2
1124,3,13,45,1
1124,5,17,33,2
1124,1,1,6,2
1337,18,23,28,0
1337,30,42,53,0
1337,33,56,28,2
1337,32,53,30,2
1337,2,1,32,0
1337,0,1,52,0
1337,16,21,24,1
1337,11,16,22,0
1337,21,28,16,1
1337,7,8,41,0
1337,9,14,40,1
1337,25,35,15,1
1337,10,15,44,2
1337,26,35,21,1
1337,29,42,42,0
1337,19,24,21,1
1337,17,21,37,0
1337,8,11,44,2
1337,22,28,21,1
1337,6,6,27,0
1337,24,28,29,0
1337,4,1,14,1
1337,3,1,5,2
1337,28,40,22,0
1337,5,1,8,3
1337,20,28,1,0
1337,23,28,25,1
1337,13,18,44,0
1337,14,20,40,0
1337,31,50,56,0
1337,27,37,30,0
1337,15,22,17,0
1337,12,17,33,0
1337,1,1,9,3
2061,2,13,44,1
2061,0,1,36,0
2061,7,26,31,0
2061,9,37,21,2
2061,8,28,26,1
2061,6,21,34,1
2061,4,16,52,0
2061,3,12,56,3
2061,5,21,26,2
2061,1,11,51,1
873,2,14,41,1
873,0,1,14,0
873,7,31,2,1
873,9,55,27,2
873,8,54,23,2
873,6,31,20,3
873,4,24,28,2
873,3,18,33,1
873,5,28,14,2
873,1,12,56,1
1273,68,56,20,0
1273,2,1,56,0
1273,11,12,7,0
1273,39,36,19,1
1273,46,40,1,0
1273,25,26,28,0
1273,55,46,51,0
1273,42,37,11,0
1273,29,29,6,1
1273,58,49,9,0
1273,66,56,49,0
1273,59,49,34,0
1273,8,6,56,0
1273,57,48,1,0
1273,20,21,22,1
1273,14,15,17,1
1273,31,30,27,0
1273,70,56,10,0
1273,33,32,1,0
1273,18,19,39,0
1273,52,44,29,0
1273,69,56,36,0
1273,26,26,39,0
1273,35,34,28,0
1273,17,18,47,0
1273,64,56,24,0
1273,65,56,29,0
1273,49,41,21,2
1273,44,40,38,0
1273,4,2,31,0
1273,37,38,7,0
1273,45,39,44,0
1273,13,15,52,0
1273,67,56,6,0
1273,30,30,15,0
1273,1,1,17,0
1273,47,40,12,0
1273,54,45,26,1
1273,32,32,6,1
1273,50,42,49,0
1273,40,36,22,1
1273,7,5,19,0
1273,9,11,46,0
1273,43,38,2,0
1273,60,50,25,1
1273,34,34,24,0
1273,3,1,17,0
1273,61,52,30,0
1273,38,37,15,0
1273,36,35,34,0
1273,48,41,2,0
1273,12,14,24,0
1273,0,30,54,0
1273,16,16,41,0
1273,62,53,7,0
1273,21,21,26,1
1273,10,10,53,0
1273,19,23,4,0
1273,51,44,3,0
1273,22,23,11,0
1273,6,5,1,0
1273,24,24,22,1
1273,53,45,36,0
1273,28,28,1,0
1273,5,3,37,0
1273,23,24,15,0
1273,63,53,35,0
1273,27,27,36,0
1273,56,47,22,2
1273,41,36,44,0
1273,15,16,1,0
2284,18,28,14,2
2284,30,34,17,0
2284,33,37,4,0
2284,32,35,13,1
2284,2,2,11,2
2284,40,56,16,0
2284,0,38,43,0
2284,16,27,12,2
2284,11,17,36,1
2284,21,29,11,2
2284,39,52,40,0
2284,7,11,50,1
2284,9,13,35,1
2284,25,31,19,1
2284,10,16,32,1
2284,26,31,27,0
2284,29,34,7,0
2284,34,42,1,0
2284,35,42,25,1
2284,19,28,19,1
2284,17,27,17,1
2284,8,12,53,1
2284,22,31,13,2
2284,6,10,14,0
2284,24,31,15,2
2284,4,6,21,0
2284,37,44,5,0
2284,3,4,13,2
2284,28,32,6,0
2284,5,10,10,0
2284,38,50,24,1
2284,20,29,5,0
2284,23,31,9,1
2284,13,20,34,1
2284,14,25,49,0
2284,31,35,2,0
2284,27,32,1,1
2284,36,43,56,0
2284,15,26,37,0
2284,12,19,47,0
2284,1,1,43,0
975,2,13,43,2
975,0,1,7,0
975,16,44,22,1
975,11,31,15,3
975,7,29,10,1
975,9,30,22,2
975,10,31,9,1
975,8,29,15,3
975,6,25,17,3
975,4,16,17,2
975,3,15,35,1
975,5,20,19,2
975,13,32,18,4
975,14,33,8,1
975,15,35,6,0
975,12,32,12,3
975,1,12,54,3
354,2,9,56,3
354,0,1,2,0
354,11,33,19,1
354,7,25,28,2
354,9,29,24,1
354,10,31,5,1
354,8,29,13,2
354,6,25,7,0
354,4,16,55,0
354,3,11,50,2
354,5,19,31,2
354,13,46,22,1
354,14,56,26,1
354,12,35,24,0
354,1,6,13,1
610,2,12,53,1
610,0,1,28,0
610,11,44,29,0
610,7,32,6,1
610,9,39,21,1
610,10,44,22,2
610,8,38,5,0
610,6,23,28,1
610,4,16,51,0
610,3,14,56,2
610,5,18,45,0
610,12,56,26,2
610,1,1,8,1
1845,18,56,31,1
1845,2,7,14,1
1845,0,1,41,0
1845,16,47,26,1
1845,11,26,19,3
1845,7,23,29,2
1845,9,25,16,2
1845,10,25,22,2
1845,17,53,25,2
1845,8,24,24,2
1845,6,23,19,2
1845,4,14,41,1
1845,3,12,55,1
1845,5,21,24,2
1845,13,33,24,3
1845,14,36,21,2
1845,15,47,22,1
1845,12,30,21,2
1845,1,3,13,1
1442,7,52,25,4
1442,4,26,27,2
1442,2,14,41,1
1442,3,19,33,3
1442,0,1,1,0
1442,5,31,21,1
1442,6,40,21,2
1442,1,11,56,1
2300,2,16,34,3
2300,0,1,17,0
2300,11,35,5,1
2300,7,29,1,1
2300,9,30,21,1
2300,10,35,1,2
2300,8,29,7,1
2300,6,25,30,0
2300,4,22,37,0
2300,3,19,31,2
2300,5,23,26,0
2300,13,38,14,0
2300,14,44,22,1
2300,12,37,21,2
2300,1,13,39,2
563,18,33,23,1
563,2,9,49,1
563,0,1,3,0
563,16,31,16,2
563,11,28,15,3
563,21,52,25,1
563,7,19,33,1
563,9,25,14,1
563,10,28,11,2
563,19,34,11,2
563,17,32,7,0
563,8,22,24,1
563,6,19,29,1
563,4,17,17,1
563,3,12,47,1
563,5,17,20,1
563,20,44,21,3
563,13,29,7,0
563,14,30,10,2
563,15,31,12,2
563,12,28,20,2
563,1,8,46,1
1451,2,12,15,1
1451,0,1,3,1
1451,16,50,20,1
1451,11,31,14,2
1451,7,24,20,2
1451,9,26,27,1
1451,10,28,12,2
1451,17,56,31,1
1451,8,26,18,3
1451,6,17,39,2
1451,4,14,37,2
1451,3,12,45,2
1451,5,17,34,2
1451,13,33,10,1
1451,14,38,21,1
1451,15,50,24,1
1451,12,31,21,1
1451,1,9,16,1
1929,2,1,20,0
1929,11,3,28,0
1929,39,23,35,0
1929,46,29,9,1
1929,25,12,47,1
1929,55,42,1,0
1929,42,27,5,0
1929,29,13,18,0
1929,58,50,23,0
1929,66,56,46,0
1929,59,52,12,0
1929,8,2,52,0
1929,57,48,18,0
1929,20,9,13,1
1929,14,5,21,0
1929,31,16,48,0
1929,33,17,42,0
1929,18,9,43,0
1929,52,37,6,0
1929,26,12,50,1
1929,35,19,1,0
1929,17,9,37,0
1929,64,56,56,0
1929,65,56,26,1
1929,49,32,5,1
1929,44,29,13,0
1929,4,1,56,0
1929,37,19,39,1
1929,45,28,20,0
1929,13,4,3,0
1929,67,56,20,0
1929,30,15,35,1
1929,1,1,4,3
1929,47,31,1,1
1929,54,42,5,0
1929,32,15,51,1
1929,50,33,9,1
1929,40,24,49,0
1929,7,1,34,0
1929,9,2,56,0
1929,43,26,35,0
1929,60,52,31,0
1929,34,17,55,0
1929,3,1,11,2
1929,61,54,16,0
1929,38,23,1,0
1929,36,19,20,0
1929,48,30,44,0
1929,12,3,44,0
1929,0,38,26,0
1929,16,7,54,2
1929,62,54,41,0
1929,21,9,19,0
1929,10,4,14,1
1929,19,8,56,2
1929,51,36,1,1
1929,22,11,8,0
1929,6,1,15,0
1929,24,12,12,0
1929,53,38,10,0
1929,28,13,1,0
1929,5,3,8,2
1929,23,11,55,2
1929,63,55,21,0
1929,27,12,56,2
1929,56,43,56,0
1929,41,25,20,0
1929,15,7,50,1
1082,2,12,45,2
1082,0,1,22,0
1082,11,33,12,2
1082,7,27,13,1
1082,9,30,11,2
1082,10,30,16,1
1082,8,29,7,1
1082,6,25,17,2
1082,4,23,23,2
1082,3,17,33,2
1082,5,23,27,1
1082,13,56,25,2
1082,12,33,20,5
1082,1,1,6,2
880,2,13,43,3
880,0,1,36,0
880,11,56,21,0
880,7,29,24,3
880,9,34,21,2
880,10,34,25,2
880,8,32,4,1
880,6,31,12,1
880,4,27,7,1
880,3,17,33,2
880,5,29,2,1
880,13,56,32,1
880,12,56,27,2
880,1,3,13,2
1194,7,39,22,3
1194,4,22,25,3
1194,2,16,37,3
1194,3,18,32,2
1194,0,1,4,0
1194,5,23,20,1
1194,6,30,21,3
1194,1,15,18,1
1791,2,1,39,0
1791,11,12,51,1
1791,39,33,7,1
1791,46,40,1,1
1791,25,23,14,0
1791,55,48,1,0
1791,42,35,21,1
1791,29,25,45,0
1791,58,49,56,0
1791,59,51,11,0
1791,8,7,51,1
1791,57,49,1,0
1791,20,16,52,0
1791,14,12,56,3
1791,31,28,21,1
1791,33,30,24,1
1791,18,15,12,0
1791,52,44,17,0
1791,26,22,56,0
1791,35,31,12,1
1791,17,14,56,3
1791,64,56,26,0
1791,65,56,54,0
1791,49,41,48,0
1791,44,37,1,1
1791,4,1,33,0
1791,37,31,42,0
1791,45,37,9,0
1791,13,12,54,3
1791,30,27,15,1
1791,1,1,13,0
1791,47,39,5,0
1791,54,47,52,0
1791,32,30,4,0
1791,50,42,1,0
1791,40,33,35,0
1791,7,5,49,0
1791,9,9,26,0
1791,43,39,13,0
1791,60,52,21,1
1791,34,30,33,0
1791,3,1,24,0
1791,61,52,27,1
1791,38,32,1,1
1791,36,31,18,2
1791,48,41,37,0
1791,12,12,1,0
1791,0,53,41,0
1791,16,14,26,0
1791,62,53,14,0
1791,21,17,56,0
1791,10,9,56,3
1791,19,15,45,0
1791,51,44,3,0
1791,22,19,8,0
1791,6,1,17,0
1791,24,22,8,0
1791,53,44,29,0
1791,28,26,24,1
1791,5,1,1,0
1791,23,20,24,0
1791,63,56,8,0
1791,27,24,34,0
1791,56,48,16,0
1791,41,34,49,0
1791,15,14,17,1
2202,2,33,1,3
2202,0,1,3,0
2202,16,44,44,0
2202,11,38,1,3
2202,7,35,11,0
2202,9,36,17,0
2202,10,38,1,3
2202,8,35,21,1
2202,6,35,5,0
2202,4,32,8,0
2202,3,33,2,2
2202,5,32,18,1
2202,13,41,1,0
2202,14,41,3,0
2202,15,41,22,2
2202,12,41,1,0
2202,1,28,8,0
2162,2,12,45,1
2162,0,1,1,0
2162,16,35,7,2
2162,11,31,23,1
2162,7,28,9,2
2162,9,31,15,1
2162,10,31,13,1
2162,17,39,22,2
2162,8,30,10,2
2162,6,27,20,1
2162,4,21,20,1
2162,3,16,37,3
2162,5,27,11,1
2162,13,32,11,1
2162,14,32,21,1
2162,15,33,5,1
2162,12,32,8,2
2162,1,9,14,1
2354,2,23,20,2
2354,0,1,53,0
2354,16,56,33,1
2354,11,35,21,1
2354,7,33,5,3
2354,9,33,8,1
2354,10,35,1,3
2354,17,56,36,1
2354,8,33,1,3
2354,6,32,1,3
2354,4,29,9,1
2354,3,28,6,1
2354,5,30,1,2
2354,13,40,2,0
2354,14,42,22,1
2354,15,55,28,1
2354,12,39,6,0
2354,1,15,37,1
671,2,7,19,0
671,0,2,32,0
671,11,31,7,1
671,7,18,15,0
671,9,28,11,1
671,10,30,17,1
671,8,23,20,1
671,6,14,41,1
671,4,12,56,1
671,3,9,43,1
671,5,13,16,1
671,13,32,13,1
671,14,37,5,0
671,15,38,1,1
671,12,30,21,1
671,1,1,8,1
2172,68,56,53,0
2172,2,1,15,0
2172,11,16,51,0
2172,39,33,2,1
2172,46,36,11,0
2172,25,26,26,1
2172,55,40,22,1
2172,42,33,27,1
2172,29,29,5,0
2172,58,46,24,1
2172,66,56,6,0
2172,59,46,28,0
2172,8,15,47,0
2172,57,46,21,1
2172,20,23,13,0
2172,14,19,56,0
2172,31,29,21,1
2172,70,56,40,0
2172,33,30,7,1
2172,18,22,15,0
2172,52,39,42,0
2172,69,56,31,1
2172,26,28,3,0
2172,35,31,11,2
2172,17,22,6,0
2172,64,55,37,0
2172,65,56,30,1
2172,49,37,17,1
2172,44,36,2,1
2172,4,13,17,0
2172,37,33,4,0
2172,45,36,8,0
2172,13,18,45,0
2172,67,56,32,1
2172,30,29,15,1
2172,1,1,39,0
2172,47,36,56,0
2172,54,40,15,0
2172,32,29,25,1
2172,50,37,30,0
2172,40,33,6,1
2172,7,14,45,1
2172,9,16,40,1
2172,43,35,21,2
2172,60,51,24,1
2172,34,30,18,1
2172,3,4,46,0
2172,61,52,35,0
2172,38,32,9,1
2172,36,31,24,2
2172,48,37,14,0
2172,12,17,32,1
2172,0,4,1,0
2172,16,21,40,0
2172,62,55,21,1
2172,21,24,24,0
2172,10,16,44,1
2172,19,22,31,0
2172,51,39,1,1
2172,22,25,14,1
2172,6,14,41,1
2172,24,26,16,1
2172,53,40,3,0
2172,28,30,1,0
2172,5,13,32,1
2172,23,26,7,0
2172,63,55,32,1
2172,27,28,9,1
2172,56,44,25,1
2172,41,33,14,2
2172,15,21,24,0
721,18,32,5,2
721,2,6,51,2
721,0,1,34,0
721,16,32,11,2
721,11,21,25,0
721,21,34,23,1
721,7,14,38,2
721,9,17,16,0
721,25,38,23,1
721,10,19,29,1
721,26,42,22,1
721,29,55,27,2
721,19,34,1,1
721,17,31,15,1
721,8,16,34,3
721,22,36,5,1
721,6,12,46,1
721,24,37,18,1
721,4,10,13,1
721,3,10,7,0
721,28,51,23,1
721,5,11,53,3
721,20,34,19,1
721,23,36,9,0
721,13,29,1,0
721,14,29,5,1
721,27,50,29,0
721,15,30,2,1
721,12,26,10,0
721,1,4,15,0
930,2,20,32,1
930,0,2,8,0
930,7,51,19,0
930,9,56,30,4
930,8,53,25,4
930,6,48,29,2
930,4,34,6,1
930,3,30,1,1
930,5,42,21,2
930,1,11,47,2
117,2,10,18,0
117,0,1,25,0
117,11,49,26,1
117,7,22,15,1
117,9,43,22,2
117,10,44,16,0
117,8,30,22,1
117,6,18,24,0
117,4,15,37,1
117,3,12,34,1
117,5,17,18,3
117,13,55,30,1
117,14,56,34,1
117,15,56,32,1
117,12,54,25,1
117,1,5,13,1
1195,7,38,21,2
1195,4,23,20,1
1195,2,17,34,3
1195,3,21,27,1
1195,0,1,3,0
1195,5,28,26,1
1195,6,30,20,1
1195,1,13,17,2
1386,2,3,13,2
1386,0,1,40,0
1386,7,18,19,1
1386,9,55,28,2
1386,8,25,27,5
1386,6,16,37,3
1386,4,11,15,1
1386,3,11,53,3
1386,5,11,47,1
1386,1,1,9,2
1400,2,12,50,2
1400,0,1,19,0
1400,11,36,20,3
1400,7,26,15,1
1400,9,31,28,0
1400,10,32,21,2
1400,8,30,16,1
1400,6,25,20,3
1400,4,15,35,1
1400,3,12,56,2
1400,5,18,23,1
1400,13,45,23,1
1400,12,37,25,1
1400,1,1,7,2
284,2,8,37,0
284,0,1,5,0
284,16,56,40,0
284,11,47,23,2
284,7,15,37,1
284,9,33,21,1
284,10,45,40,0
284,8,18,26,0
284,6,15,44,0
284,4,12,14,1
284,3,8,43,0
284,5,11,55,1
284,13,54,26,2
284,14,56,12,0
284,15,56,30,3
284,12,48,27,2
284,1,3,39,0
1327,2,14,43,3
1327,0,1,3,0
1327,7,31,10,1
1327,9,33,16,1
1327,10,41,21,3
1327,8,31,20,1
1327,6,30,13,1
1327,4,16,36,3
1327,3,16,18,1
1327,5,21,20,1
1327,1,11,47,2
1588,2,12,56,2
1588,0,1,25,0
1588,11,56,30,2
1588,7,38,20,1
1588,9,55,20,0
1588,10,55,25,1
1588,8,53,28,2
1588,6,31,23,1
1588,4,18,33,3
1588,3,14,39,2
1588,5,22,23,1
1588,1,5,13,1
1144,18,34,10,2
1144,2,6,13,1
1144,0,1,28,0
1144,16,33,1,0
1144,11,29,1,0
1144,21,47,23,4
1144,7,21,46,0
1144,9,27,11,0
1144,10,28,25,2
1144,19,39,7,0
1144,17,33,24,1
1144,8,26,5,0
1144,22,53,27,2
1144,6,16,38,1
1144,4,12,50,2
1144,3,7,52,2
1144,5,13,44,1
1144,20,46,17,0
1144,23,56,34,0
1144,13,29,20,1
1144,14,32,14,0
1144,15,33,3,2
1144,12,31,8,2
1144,1,3,11,1
1714,18,34,1,1
1714,30,52,21,1
1714,2,6,47,0
1714,0,1,4,0
1714,16,31,22,1
1714,11,29,2,0
1714,21,36,1,1
1714,7,25,26,0
1714,9,26,17,1
1714,25,42,1,0
1714,10,27,10,1
1714,26,40,22,0
1714,29,50,10,0
1714,19,36,15,0
1714,17,32,30,0
1714,8,25,14,0
1714,22,36,6,0
1714,6,21,11,0
1714,24,38,13,0
1714,4,14,46,1
1714,3,8,19,0
1714,28,49,56,0
1714,5,16,48,1
1714,20,35,36,0
1714,23,36,20,0
1714,13,31,9,0
1714,14,30,15,1
1714,31,53,25,1
1714,27,44,15,0
1714,15,31,1,0
1714,12,30,5,0
1714,1,1,56,0
474,18,43,16,0
474,2,2,13,1
474,0,8,1,0
474,16,21,56,0
474,11,13,42,1
474,21,51,24,2
474,7,7,27,0
474,9,9,37,0
474,25,56,39,0
474,10,12,56,1
474,26,56,34,0
474,19,43,26,1
474,17,26,42,0
474,8,8,55,1
474,22,56,21,0
474,6,6,46,0
474,24,56,32,1
474,4,4,56,0
474,3,2,56,0
474,5,5,56,1
474,20,45,23,1
474,23,56,28,3
474,13,15,38,1
474,14,18,56,0
474,15,21,52,0
474,12,13,53,1
474,1,1,34,0
1116,7,50,24,1
1116,4,24,20,1
1116,2,14,40,2
1116,3,21,26,1
1116,0,1,5,0
1116,5,28,25,4
1116,8,56,27,1
1116,6,35,21,5
1116,1,13,15,2
1374,18,28,18,1
1374,30,42,25,0
1374,33,49,19,1
1374,32,47,23,1
1374,2,10,40,0
1374,0,1,18,0
1374,16,27,14,1
1374,11,18,35,1
1374,21,31,21,1
1374,7,14,42,1
1374,9,16,48,0
1374,25,34,9,0
1374,10,18,12,0
1374,26,35,26,1
1374,29,37,28,0
1374,19,28,25,1
1374,17,27,22,1
1374,8,15,37,1
1374,22,32,15,0
1374,6,14,51,1
1374,24,33,17,1
1374,4,11,11,0
1374,3,10,51,1
1374,28,36,21,2
1374,5,11,55,2
1374,20,30,8,0
1374,23,32,27,0
1374,13,22,19,1
1374,14,25,7,0
1374,31,42,23,0
1374,27,36,15,0
1374,15,25,19,2
1374,12,21,15,0
1374,1,7,52,1
2009,2,5,49,0
2009,0,1,30,0
2009,11,16,56,1
2009,7,12,52,2
2009,9,14,41,2
2009,10,15,37,3
2009,8,12,56,2
2009,6,11,55,2
2009,4,11,37,2
2009,3,8,52,2
2009,5,11,46,2
2009,13,21,31,3
2009,14,41,21,1
2009,15,56,28,1
2009,12,20,19,1
2009,1,4,13,1
1581,2,15,36,6
1581,0,1,4,1
1581,7,23,18,0
1581,9,24,33,1
1581,8,23,28,2
1581,6,21,35,2
1581,4,18,31,2
1581,3,16,51,0
1581,5,20,41,0
1581,1,14,46,0
188,4,28,21,2
188,2,21,26,4
188,3,28,12,2
188,0,1,1,0
188,5,28,16,3
188,6,36,21,5
188,1,13,16,1
589,7,49,23,2
589,4,18,31,1
589,2,14,41,1
589,3,17,18,1
